job_id,record_id,parent_record_id,content_type,json_path,field_name,source_ko,existing_en,suggested_en,status,needs_review,review_reason,source_hash,approved
portfolio-en-20260806T140416Z,7fb90338-2d50-40f4-92d7-ac92202f123f:works:0,7fb90338-2d50-40f4-92d7-ac92202f123f,artist_work,works[0].role_en,role,안무가,,Choreographer,translated,true,proper_name_or_title;glossary_reused,eaf04bafd0e158434288fcf607da8311e221a21714e69d49c96550e43d198798,false
portfolio-en-20260806T140416Z,7fb90338-2d50-40f4-92d7-ac92202f123f:works:1,7fb90338-2d50-40f4-92d7-ac92202f123f,artist_work,works[1].title_en,title,공식 모션 프로필,,Official Motion Profile,translated,true,proper_name_or_title,f7ce27baa9bdeb913fc1fd227a176329c667c2207bec0898f17b1b40c0829baf,false
portfolio-en-20260806T140416Z,7fb90338-2d50-40f4-92d7-ac92202f123f:works:1,7fb90338-2d50-40f4-92d7-ac92202f123f,artist_work,works[1].description_en,description,POPOK 등록 모션 프로필 비디오 및 이미지 아카이브,,POPOK registered motion profile video and image archive,translated,true,proper_name_or_title;mixed_language,2e5d829c3f5531d0ca23607ff1b6da3fe227ff044cd2a589b6ebba42991ed6e4,false
portfolio-en-20260806T140416Z,7fb90338-2d50-40f4-92d7-ac92202f123f:works:1,7fb90338-2d50-40f4-92d7-ac92202f123f,artist_work,works[1].role_en,role,아티스트,,Artist,translated,true,proper_name_or_title,59e4694e19641f67b4ae2cffb19a7f0195fda1b676a53737dc573c05bcb02399,false
portfolio-en-20260806T140416Z,7fb90338-2d50-40f4-92d7-ac92202f123f:affiliations:0,7fb90338-2d50-40f4-92d7-ac92202f123f,artist_affiliations,affiliations[0].title_en,position,단원,,Company Member,translated,true,abnormal_length_ratio,4c3353ddd37b00ef7d01622bb95e79bf6a27548325b1a41f8a1b4de082af3844,false
portfolio-en-20260806T140416Z,7fb90338-2d50-40f4-92d7-ac92202f123f:current_activity:0,7fb90338-2d50-40f4-92d7-ac92202f123f:current_activity:0,artist_current_activity,current_activity_en[0],current_activity,POPOK 테스트 활동 중,,Currently active in POPOK test activities,translated,true,mixed_language,a1e6b2c64dbc65cc6fad6094afd83836d39d0585a69a01ce3e6818db70ac3bcb,false
portfolio-en-20260806T140416Z,7fb90338-2d50-40f4-92d7-ac92202f123f:education:0,7fb90338-2d50-40f4-92d7-ac92202f123f:education:0,artist_education,education_en[0],education,POPOK 무용학교 졸업,,Graduated from POPOK Dance School,translated,true,mixed_language,bef7f0fac2739b3b6f454998765f8857872d7b82af578d716abf76c07cd1533d,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549,e5b924f8-ad4b-464c-82c4-2649df904549,artist,name_en,name,윤경근,,Yoon Kyunggeun,translated,true,proper_name_or_title;abnormal_length_ratio,5282bdef104670c0630b7e857f40e6b1072746506bdeb23c92ac439eeb626825,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:works:0,e5b924f8-ad4b-464c-82c4-2649df904549,artist_work,works[0].title_en,title,<식탁>,,<Dining Table>,translated,true,proper_name_or_title,0f12f3e43ffa447e50fc3319046c1a8de27eda97122cdc2f2954a4ffdeb17b30,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:works:0,e5b924f8-ad4b-464c-82c4-2649df904549,artist_work,works[0].role_en,role,안무,,Choreography,translated,true,proper_name_or_title;glossary_reused,fc760bfe9674222e793f49c638407f25fd5f3c2d2a182e9473fffc182c2eca08,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:works:0:credits:0,e5b924f8-ad4b-464c-82c4-2649df904549,artist_work_credit,works[0].credits[0].role_en,role,안무/역할,,Choreography/Role,translated,true,proper_name_or_title,70ee303860325afba468e626f4083748ee630d4d45072bd85f7d296db5dae115,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:works:1,e5b924f8-ad4b-464c-82c4-2649df904549,artist_work,works[1].title_en,title,ODD BODY 시리즈 – <나무>,,ODD BODY Series – <Tree>,translated,true,proper_name_or_title;mixed_language,f4cdb6c09e49526598ce27fe29b70bb303268438867736413ebccf76f723871b,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:works:1,e5b924f8-ad4b-464c-82c4-2649df904549,artist_work,works[1].description_en,description,"서울역 광장 미디어캔버스에 송출된 작품으로, '서울로 미디어 캔버스 네이쳐 프로젝트'에 당선되었습니다.",,This work was broadcast on the Seoul Station Plaza Media Canvas and was selected for the 'Seoullo Media Canvas Nature Project'.,translated,true,proper_name_or_title,4e52ff2506ca3bdaeecb334bf93dedfdb4980a6010d938b05724149dfbd318c2,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:works:2,e5b924f8-ad4b-464c-82c4-2649df904549,artist_work,works[2].title_en,title,<모서리>,,<Moseori>,translated,true,proper_name_or_title,3578a819fc757d9f991e4d924e8b0cdd93698f02fe65773fc3a406bdaabdc49f,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:works:2,e5b924f8-ad4b-464c-82c4-2649df904549,artist_work,works[2].role_en,role,안무,,Choreography,translated,true,proper_name_or_title;glossary_reused,fc760bfe9674222e793f49c638407f25fd5f3c2d2a182e9473fffc182c2eca08,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:works:2:credits:0,e5b924f8-ad4b-464c-82c4-2649df904549,artist_work_credit,works[2].credits[0].role_en,role,안무/역할,,Choreography/Role,translated,true,proper_name_or_title,70ee303860325afba468e626f4083748ee630d4d45072bd85f7d296db5dae115,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:affiliations:0,e5b924f8-ad4b-464c-82c4-2649df904549,artist_affiliations,affiliations[0].organization_en,name,식탁,,Siktak,translated,true,proper_name_or_title,17687c8fdd1216427b9808415700c5fd6dd6330dfaf82db0911b574d18cc7f76,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:competitions:0,e5b924f8-ad4b-464c-82c4-2649df904549,artist_competitions,competitions[0].title_en,title,<예컨대 프로젝트>,,<Yecund Project>,translated,true,proper_name_or_title,53ed585df5ed28f6e1bb62dfe3d3275d7c418d2723a4928bbfd4b318bdb82361,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:competitions:0,e5b924f8-ad4b-464c-82c4-2649df904549,artist_competitions,competitions[0].organization_en,organization,한국예술종합학교,,Korea National University of Arts,translated,true,proper_name_or_title;abnormal_length_ratio,0446c2f7178751c5795661de861f93033f562c704329db1a9216019df8a8f578,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:competitions:1,e5b924f8-ad4b-464c-82c4-2649df904549,artist_competitions,competitions[1].title_en,title,서울로 미디어 캔버스 네이쳐 프로젝트,,Seoullo Media Canvas Nature Project,translated,true,proper_name_or_title,11e57bf98bd650d45f7d4c4d138b60cbb44ef294db12ab25c71900083574d832,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:competitions:2,e5b924f8-ad4b-464c-82c4-2649df904549,artist_competitions,competitions[2].title_en,title,창작의 과정,,Creative Process,translated,true,proper_name_or_title,1fbb165fe2ff7b50fc7b8b4e35d7744b216078012388f8a3fd6e45cf138901fc,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:competitions:2,e5b924f8-ad4b-464c-82c4-2649df904549,artist_competitions,competitions[2].organization_en,organization,한국문화예술위원회,,Arts Council Korea,translated,true,proper_name_or_title,7fd22c38e2ae5235266fafc4fd9675ceff7c01dc72b8a8f2ea64e45e1b511a01,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:competitions:3,e5b924f8-ad4b-464c-82c4-2649df904549,artist_competitions,competitions[3].title_en,title,K-ARTS ON-ROAD ON-STAGE 창작지원사업,,K-ARTS ON-ROAD ON-STAGE Creation Support Project,translated,true,proper_name_or_title;mixed_language,9f6916206dd4c750ed5b1c69f48b930bf8128045bb6660e1e51e348cd3d0ad19,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:competitions:4,e5b924f8-ad4b-464c-82c4-2649df904549,artist_competitions,competitions[4].title_en,title,온라인미디어예술활동지원사업 ‘아트체인지 업’,,Online Media Arts Activity Support Project 'Art Change Up',translated,true,proper_name_or_title,d9fc167235cd79fbd824927e8869a12f01daf0793e0e50a9f7e6831eb6dbc205,false
portfolio-en-20260806T140416Z,e5b924f8-ad4b-464c-82c4-2649df904549:competitions:4,e5b924f8-ad4b-464c-82c4-2649df904549,artist_competitions,competitions[4].organization_en,organization,한국문화예술위원회,,Arts Council Korea,translated,true,proper_name_or_title,7fd22c38e2ae5235266fafc4fd9675ceff7c01dc72b8a8f2ea64e45e1b511a01,false
portfolio-en-20260806T140416Z,6e235a04-92fc-4b71-9cd1-cc7a0d4b69a2,6e235a04-92fc-4b71-9cd1-cc7a0d4b69a2,artist,name_en,name,박민지,,Park Minji,translated,true,proper_name_or_title,e8e8fb40fa395e5de1d5ea2b6096b4c39ead941724a6c3c826c283bc8011e092,false
portfolio-en-20260806T140416Z,9072f1cb-dd36-4343-9fe4-c5c510651324,9072f1cb-dd36-4343-9fe4-c5c510651324,artist,name_en,name,김다애(다스탄츠),,Kim Dae (Dasstanz),translated,true,proper_name_or_title,89ee8b102c870e888a51c5ab524f98c789988407ca24649e53ff8db0e251ffa4,false
portfolio-en-20260806T140416Z,9072f1cb-dd36-4343-9fe4-c5c510651324:works:0,9072f1cb-dd36-4343-9fe4-c5c510651324,artist_work,works[0].role_en,role,안무,,Choreography,translated,true,proper_name_or_title;glossary_reused,fc760bfe9674222e793f49c638407f25fd5f3c2d2a182e9473fffc182c2eca08,false
portfolio-en-20260806T140416Z,9072f1cb-dd36-4343-9fe4-c5c510651324:works:0:credits:0,9072f1cb-dd36-4343-9fe4-c5c510651324,artist_work_credit,works[0].credits[0].role_en,role,안무/역할,,Choreography/Role,translated,true,proper_name_or_title,70ee303860325afba468e626f4083748ee630d4d45072bd85f7d296db5dae115,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[0].title_en,title,묘책,,Myochek,translated,true,proper_name_or_title,cf71b481838b80ff5e2b3f7dd1df8f7d9db918c83214060123cd28d1993bc2bc,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[0].role_en,role,기획/연출,,Planning/Direction,translated,true,proper_name_or_title,84a34efb9cff1ffd18ccd3f7329ca592b3c285b5db35d732db9cf69d474dcc5b,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:0:credits:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work_credit,works[0].credits[0].role_en,role,안무/역할,,Choreography/Role,translated,true,proper_name_or_title,70ee303860325afba468e626f4083748ee630d4d45072bd85f7d296db5dae115,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:1,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[1].title_en,title,사람 찾습니다,,Looking for a Person,translated,true,proper_name_or_title,b592cb91e707bd63a4c142053726696c5858d261c682ff07fe00243f3a74458d,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:1,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[1].role_en,role,기획 / 홍보 디자인,,Planning / Publicity Design,translated,true,proper_name_or_title,b3981a2ac60758aabf482be8d9431237d95de3540081a0d30931827ed6dc60fc,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:1:credits:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work_credit,works[1].credits[0].role_en,role,안무/역할,,Choreography/Role,translated,true,proper_name_or_title,70ee303860325afba468e626f4083748ee630d4d45072bd85f7d296db5dae115,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:2,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[2].title_en,title,천씨일가,,Cheon Family,translated,true,proper_name_or_title,c86e5e9b0caa8fcefc56d576d5eb3a383d25690488c98a03b6f1069aa9ffe73c,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:2,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[2].role_en,role,그래픽 디자인 / 기획,,Graphic Design / Planning,translated,true,proper_name_or_title,013e3a000b2d29ae3a16c95ea4224e7b13c004159e96f3734831ef88448a3c65,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:2:credits:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work_credit,works[2].credits[0].role_en,role,안무/역할,,Choreography/Role,translated,true,proper_name_or_title,70ee303860325afba468e626f4083748ee630d4d45072bd85f7d296db5dae115,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:3,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[3].title_en,title,"무용필름, <nu(~)>",,"Dance Film, <nu(~)>",translated,true,proper_name_or_title;mixed_language,674313773504db2d420720b54c7969171d8113c0c0d3f7bff992dac7d4280832,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:3,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[3].role_en,role,제작,,Production,translated,true,proper_name_or_title;glossary_reused,dcb79ddcacad67d6bf4fab62af026a1804c103258d55d392f1de8fd4305563cd,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:3:credits:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work_credit,works[3].credits[0].role_en,role,안무/역할,,Choreography/Role,translated,true,proper_name_or_title,70ee303860325afba468e626f4083748ee630d4d45072bd85f7d296db5dae115,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:4,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[4].title_en,title,춘하추동간,,Chun Ha Chu Dong Gan,translated,true,proper_name_or_title,bd4d1500ec71b0cbf8aa9afacd34b8a0d53d66139647499198c816b0080b8d04,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:4,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[4].role_en,role,기획,,Planning,translated,true,proper_name_or_title;glossary_reused,679db4854ce974f355b6b34eba552151437b6de22f7a8b643bea30349353a1fe,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:4:credits:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work_credit,works[4].credits[0].role_en,role,안무/역할,,Choreography/Role,translated,true,proper_name_or_title,70ee303860325afba468e626f4083748ee630d4d45072bd85f7d296db5dae115,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:5,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[5].title_en,title,계절의 문지기,,Gatekeeper of the Seasons,translated,true,proper_name_or_title,b8c5e861f2221899521fc000839c544083a867ff81cc16a57a60f3179704f8bb,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:5,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[5].role_en,role,그래픽 디자인,,Graphic Design,translated,true,proper_name_or_title,dac87ca28b5b1058d28de290333f8bb5af155576fa7ba9b00c62467414492549,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:5:credits:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work_credit,works[5].credits[0].role_en,role,안무/역할,,Choreography/Role,translated,true,proper_name_or_title,70ee303860325afba468e626f4083748ee630d4d45072bd85f7d296db5dae115,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:6,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[6].title_en,title,계절의 문지기,,Gatekeeper of the Seasons,translated,true,proper_name_or_title,b8c5e861f2221899521fc000839c544083a867ff81cc16a57a60f3179704f8bb,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:7,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[7].title_en,title,묘책,,Myochek,translated,true,proper_name_or_title,cf71b481838b80ff5e2b3f7dd1df8f7d9db918c83214060123cd28d1993bc2bc,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:8,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[8].title_en,title,묘책,,Myochek,translated,true,proper_name_or_title,cf71b481838b80ff5e2b3f7dd1df8f7d9db918c83214060123cd28d1993bc2bc,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:9,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[9].title_en,title,천씨일가,,Cheon Family,translated,true,proper_name_or_title,c86e5e9b0caa8fcefc56d576d5eb3a383d25690488c98a03b6f1069aa9ffe73c,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:10,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[10].title_en,title,천씨일가,,Cheon Family,translated,true,proper_name_or_title,c86e5e9b0caa8fcefc56d576d5eb3a383d25690488c98a03b6f1069aa9ffe73c,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:12,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[12].title_en,title,천씨일가,,Cheon Family,translated,true,proper_name_or_title,c86e5e9b0caa8fcefc56d576d5eb3a383d25690488c98a03b6f1069aa9ffe73c,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:13,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[13].title_en,title,천씨일가,,Cheon Family,translated,true,proper_name_or_title,c86e5e9b0caa8fcefc56d576d5eb3a383d25690488c98a03b6f1069aa9ffe73c,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:14,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[14].title_en,title,천씨일가,,Cheon Family,translated,true,proper_name_or_title,c86e5e9b0caa8fcefc56d576d5eb3a383d25690488c98a03b6f1069aa9ffe73c,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:15,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[15].title_en,title,천씨일가,,Cheon Family,translated,true,proper_name_or_title,c86e5e9b0caa8fcefc56d576d5eb3a383d25690488c98a03b6f1069aa9ffe73c,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:17,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[17].title_en,title,사람 찾습니다,,Looking for a Person,translated,true,proper_name_or_title,b592cb91e707bd63a4c142053726696c5858d261c682ff07fe00243f3a74458d,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:18,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[18].title_en,title,사람 찾습니다,,Looking for a Person,translated,true,proper_name_or_title,b592cb91e707bd63a4c142053726696c5858d261c682ff07fe00243f3a74458d,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:19,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[19].title_en,title,계절의 문지기,,Gatekeeper of the Seasons,translated,true,proper_name_or_title,b8c5e861f2221899521fc000839c544083a867ff81cc16a57a60f3179704f8bb,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:20,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[20].title_en,title,사람 찾습니다,,Looking for a Person,translated,true,proper_name_or_title,b592cb91e707bd63a4c142053726696c5858d261c682ff07fe00243f3a74458d,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:21,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[21].title_en,title,계절의 문지기,,Gatekeeper of the Seasons,translated,true,proper_name_or_title,b8c5e861f2221899521fc000839c544083a867ff81cc16a57a60f3179704f8bb,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:22,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[22].title_en,title,계절의 문지기,,Gatekeeper of the Seasons,translated,true,proper_name_or_title,b8c5e861f2221899521fc000839c544083a867ff81cc16a57a60f3179704f8bb,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:23,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[23].title_en,title,계절의 문지기,,Gatekeeper of the Seasons,translated,true,proper_name_or_title,b8c5e861f2221899521fc000839c544083a867ff81cc16a57a60f3179704f8bb,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:27,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[27].title_en,title,묘책,,Myochek,translated,true,proper_name_or_title,cf71b481838b80ff5e2b3f7dd1df8f7d9db918c83214060123cd28d1993bc2bc,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:28,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[28].title_en,title,묘책,,Myochek,translated,true,proper_name_or_title,cf71b481838b80ff5e2b3f7dd1df8f7d9db918c83214060123cd28d1993bc2bc,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:works:29,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_work,works[29].title_en,title,춘하추동간,,Chun Ha Chu Dong Gan,translated,true,proper_name_or_title,bd4d1500ec71b0cbf8aa9afacd34b8a0d53d66139647499198c816b0080b8d04,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:affiliations:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_affiliations,affiliations[0].organization_en,name,국립현대무용단,,Korea National Contemporary Dance Company,translated,true,proper_name_or_title;glossary_reused,2528a949f01a643828c6dd9867ea4715c1c2be0d616be7497eb432121b5d78a4,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:affiliations:1,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_affiliations,affiliations[1].organization_en,name,한국예술종합학교신문,,Korea National University of Arts Newspaper,translated,true,proper_name_or_title;abnormal_length_ratio,44a2015124b315bff315ae28bd1ede8fbbf3503ac30915ac36b242df2007def0,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:competitions:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0,artist_competitions,competitions[0].result_en,result,창작지원공모 선정,,Selected for Creative Support Competition,translated,true,abnormal_length_ratio,0bebcffa97096cabe7407b90bb9ba9d36aab016ac1d8994ac6aa067b0a61a2f7,false
portfolio-en-20260806T140416Z,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:current_activity:0,ec71b25f-81d0-4885-8dbd-45abf94cc4f0:current_activity:0,artist_current_activity,current_activity_en[0],current_activity,국립현대무용단 커뮤니케이터,,Communicator at Korea National Contemporary Dance Company,translated,true,abnormal_length_ratio,2da583cae2fa6ba1b33912557e4edd946390809b118b286eaca30d420354069b,false
